|Run	|Epoch	|Trial	$TrialName	#Err	#SSE	#AvgSSE	#CosDiff
1	31	7	evt_15	0	0	0	0.9949
1	31	8	evt_6	1	0.2503	0.01001	0.9265
1	31	9	evt_14	0	0	0	0.967
1	31	10	evt_13	0	0	0	0.9966
1	31	11	evt_20	0	0	0	0.9863
1	31	12	evt_21	0	0	0	0.994
1	31	13	evt_8	0	0	0	0.9945
1	31	14	evt_5	0	0	0	0.9919
1	31	15	evt_10	0	0	0	0.9879
1	31	16	evt_23	0	0	0	0.9855
1	31	17	evt_9	0	0	0	0.9874
1	31	18	evt_2	0	0	0	0.9986
1	31	19	evt_7	0	0	0	0.9907
1	31	20	evt_12	0	0	0	0.99
1	31	21	evt_22	0	0	0	0.9771
1	31	22	evt_0	0	0	0	0.9944
1	31	23	evt_18	0	0	0	0.9973
1	32	0	evt_0	0	0	0	0.9938
1	32	1	evt_13	0	0	0	0.9971
1	32	2	evt_19	0	0	0	0.9843
1	32	3	evt_2	0	0	0	0.9986
1	32	4	evt_4	0	0	0	0.9966
1	32	5	evt_6	0	0	0	0.9428
1	32	6	evt_10	0	0	0	0.9909
1	32	7	evt_11	0	0	0	0.9877
1	32	8	evt_21	0	0	0	0.9935
1	32	9	evt_1	0	0	0	0.9823
1	32	10	evt_9	0	0	0	0.9901
1	32	11	evt_23	0	0	0	0.9898
1	32	12	evt_5	0	0	0	0.9925
1	32	13	evt_17	0	0	0	0.9843
1	32	14	evt_16	0	0	0	0.9862
1	32	15	evt_14	0	0	0	0.9761
1	32	16	evt_8	0	0	0	0.9955
1	32	17	evt_15	0	0	0	0.9972
1	32	18	evt_3	0	0	0	0.9899
1	32	19	evt_22	0	0	0	0.9798
1	32	20	evt_18	0	0	0	0.9976
1	32	21	evt_7	0	0	0	0.9899
1	32	22	evt_20	0	0	0	0.9863
1	32	23	evt_12	0	0	0	0.9909
1	33	0	evt_12	0	0	0	0.9912
1	33	1	evt_18	0	0	0	0.9976
1	33	2	evt_10	0	0	0	0.9908
1	33	3	evt_5	0	0	0	0.9931
1	33	4	evt_7	0	0	0	0.9898
1	33	5	evt_20	0	0	0	0.9759
1	33	6	evt_17	0	0	0	0.9885
1	33	7	evt_11	0	0	0	0.9884
1	33	8	evt_16	0	0	0	0.991
1	33	9	evt_23	0	0	0	0.9908
1	33	10	evt_6	0	0	0	0.9503
1	33	11	evt_2	0	0	0	0.9974
1	33	12	evt_4	0	0	0	0.9969
1	33	13	evt_19	0	0	0	0.9855
1	33	14	evt_14	0	0	0	0.9769
1	33	15	evt_9	0	0	0	0.9903
1	33	16	evt_1	0	0	0	0.9871
1	33	17	evt_8	0	0	0	0.9964
1	33	18	evt_21	0	0	0	0.9892
1	33	19	evt_22	0	0	0	0.9823
1	33	20	evt_3	0	0	0	0.9905
1	33	21	evt_0	0	0	0	0.9943
1	33	22	evt_13	0	0	0	0.9978
1	33	23	evt_15	0	0	0	0.9973
1	34	0	evt_2	0	0	0	0.9976
1	34	1	evt_0	0	0	0	0.9946
1	34	2	evt_22	0	0	0	0.9846
1	34	3	evt_14	0	0	0	0.9823
1	34	4	evt_23	0	0	0	0.986
1	34	5	evt_9	0	0	0	0.9905
1	34	6	evt_13	0	0	0	0.9981
1	34	7	evt_3	0	0	0	0.9923
1	34	8	evt_11	0	0	0	0.9893
1	34	9	evt_21	0	0	0	0.9898
1	34	10	evt_15	0	0	0	0.9971
1	34	11	evt_18	0	0	0	0.9977
1	34	12	evt_8	0	0	0	0.9963
1	34	13	evt_6	0	0	0	0.9559
1	34	14	evt_7	0	0	0	0.9914
1	34	15	evt_5	0	0	0	0.9931
1	34	16	evt_19	0	0	0	0.987
1	34	17	evt_12	0	0	0	0.9926
1	34	18	evt_10	0	0	0	0.9842
1	34	19	evt_17	0	0	0	0.9884
1	34	20	evt_16	0	0	0	0.9959
1	34	21	evt_20	0	0	0	0.9788
1	34	22	evt_1	0	0	0	0.9814
1	34	23	evt_4	0	0	0	0.9979
1	35	0	evt_16	0	0	0	0.9942
1	35	1	evt_20	0	0	0	0.9815
1	35	2	evt_7	0	0	0	0.9954
1	35	3	evt_1	0	0	0	0.9822
1	35	4	evt_12	0	0	0	0.9933
1	35	5	evt_17	0	0	0	0.9889
1	35	6	evt_15	0	0	0	0.9975
1	35	7	evt_22	0	0	0	0.9873
1	35	8	evt_11	0	0	0	0.991
1	35	9	evt_0	0	0	0	0.9948
1	35	10	evt_4	0	0	0	0.998
1	35	11	evt_23	0	0	0	0.9849
1	35	12	evt_6	0	0	0	0.9342
1	35	13	evt_10	0	0	0	0.9908
1	35	14	evt_3	0	0	0	0.9931
1	35	15	evt_18	0	0	0	0.9977
1	35	16	evt_21	0	0	0	0.9937
1	35	17	evt_8	0	0	0	0.9972
1	35	18	evt_9	0	0	0	0.9908
1	35	19	evt_2	0	0	0	0.9968
1	35	20	evt_14	0	0	0	0.975
1	35	21	evt_13	0	0	0	0.9979
1	35	22	evt_5	0	0	0	0.9935
1	35	23	evt_19	0	0	0	0.9871
1	36	0	evt_7	0	0	0	0.9967
1	36	1	evt_2	0	0	0	0.9984
1	36	2	evt_22	0	0	0	0.9893
1	36	3	evt_21	0	0	0	0.9941
1	36	4	evt_19	0	0	0	0.9884
1	36	5	evt_8	0	0	0	0.9975
1	36	6	evt_18	0	0	0	0.9978
1	36	7	evt_11	0	0	0	0.9922
1	36	8	evt_12	0	0	0	0.9945
1	36	9	evt_5	0	0	0	0.9939
1	36	10	evt_10	0	0	0	0.9937
1	36	11	evt_16	0	0	0	0.9935
1	36	12	evt_4	0	0	0	0.9983
1	36	13	evt_17	0	0	0	0.99
1	36	14	evt_3	0	0	0	0.991
1	36	15	evt_23	0	0	0	0.9869
1	36	16	evt_20	0	0	0	0.9888
1	36	17	evt_0	0	0	0	0.9962
1	36	18	evt_14	0	0	0	0.9789
1	36	19	evt_15	0	0	0	0.9968
1	36	20	evt_9	0	0	0	0.9931
1	36	21	evt_13	0	0	0	0.9931
1	36	22	evt_1	0	0	0	0.9836
1	36	23	evt_6	1	0.3285	0.01314	0.9396
1	37	0	evt_15	0	0	0	0.9971
1	37	1	evt_6	1	0.2702	0.01081	0.9481
1	37	2	evt_23	0	0	0	0.992
1	37	3	evt_19	0	0	0	0.9884
1	37	4	evt_11	0	0	0	0.9934
1	37	5	evt_12	0	0	0	0.9946
1	37	6	evt_17	0	0	0	0.9913
1	37	7	evt_0	0	0	0	0.9964
1	37	8	evt_21	0	0	0	0.9949
1	37	9	evt_10	0	0	0	0.9937
1	37	10	evt_16	0	0	0	0.9957
1	37	11	evt_18	0	0	0	0.998
1	37	12	evt_1	0	0	0	0.9843
1	37	13	evt_20	0	0	0	0.9855
1	37	14	evt_7	0	0	0	0.9972
1	37	15	evt_14	0	0	0	0.9838
1	37	16	evt_3	0	0	0	0.9906
1	37	17	evt_8	0	0	0	0.9977
1	37	18	evt_4	0	0	0	0.9985
1	37	19	evt_22	0	0	0	0.9835
1	37	20	evt_9	0	0	0	0.9869
1	37	21	evt_13	0	0	0	0.994
1	37	22	evt_5	0	0	0	0.9944
1	37	23	evt_2	0	0	0	0.9985
1	38	0	evt_4	0	0	0	0.9986
1	38	1	evt_12	0	0	0	0.9952
1	38	2	evt_20	0	0	0	0.9887
1	38	3	evt_22	0	0	0	0.9933
1	38	4	evt_11	0	0	0	0.9943
1	38	5	evt_0	0	0	0	0.9967
1	38	6	evt_10	0	0	0	0.9945
1	38	7	evt_19	0	0	0	0.989
1	38	8	evt_3	0	0	0	0.9891
1	38	9	evt_15	0	0	0	0.9971
1	38	10	evt_21	0	0	0	0.9957
1	38	11	evt_2	0	0	0	0.9985
1	38	12	evt_1	0	0	0	0.9908
1	38	13	evt_5	0	0	0	0.9945
1	38	14	evt_8	0	0	0	0.9977
1	38	15	evt_18	0	0	0	0.998
1	38	16	evt_6	0	0	0	0.9441
1	38	17	evt_7	0	0	0	0.9955
1	38	18	evt_14	0	0	0	0.9833
1	38	19	evt_16	0	0	0	0.994
1	38	20	evt_9	0	0	0	0.9882
1	38	21	evt_23	0	0	0	0.9927
1	38	22	evt_17	0	0	0	0.992
1	38	23	evt_13	0	0	0	0.996
1	39	0	evt_9	0	0	0	0.9915
1	39	1	evt_11	0	0	0	0.9946
1	39	2	evt_16	0	0	0	0.9975
1	39	3	evt_3	0	0	0	0.9903
1	39	4	evt_5	0	0	0	0.9956
1	39	5	evt_0	0	0	0	0.9973
1	39	6	evt_15	0	0	0	0.9968
1	39	7	evt_6	0	0	0	0.9538
1	39	8	evt_23	0	0	0	0.9889
1	39	9	evt_22	0	0	0	0.9919
1	39	10	evt_1	0	0	0	0.9848
1	39	11	evt_7	0	0	0	0.9953
1	39	12	evt_10	0	0	0	0.9858
1	39	13	evt_2	0	0	0	0.9985
1	39	14	evt_17	0	0	0	0.9924
1	39	15	evt_13	0	0	0	0.9966
1	39	16	evt_12	0	0	0	0.9958
1	39	17	evt_21	0	0	0	0.9953
1	39	18	evt_19	0	0	0	0.9895
1	39	19	evt_8	0	0	0	0.9977
1	39	20	evt_20	0	0	0	0.9907
1	39	21	evt_18	0	0	0	0.997
1	39	22	evt_14	0	0	0	0.9868
1	39	23	evt_4	0	0	0	0.9987
1	40	0	evt_9	0	0	0	0.9933
1	40	1	evt_4	0	0	0	0.9987
1	40	2	evt_15	0	0	0	0.9976
1	40	3	evt_7	0	0	0	0.9956
1	40	4	evt_14	0	0	0	0.9814
1	40	5	evt_21	0	0	0	0.9948
1	40	6	evt_12	0	0	0	0.996
1	40	7	evt_1	0	0	0	0.9847
1	40	8	evt_3	0	0	0	0.9902
1	40	9	evt_18	0	0	0	0.9968
1	40	10	evt_17	0	0	0	0.9941
1	40	11	evt_23	0	0	0	0.9901
1	40	12	evt_19	0	0	0	0.9899
1	40	13	evt_11	0	0	0	0.9954
1	40	14	evt_5	0	0	0	0.9962
1	40	15	evt_6	0	0	0	0.9621
1	40	16	evt_2	0	0	0	0.9983
1	40	17	evt_20	0	0	0	0.9914
1	40	18	evt_16	0	0	0	0.9979
1	40	19	evt_10	0	0	0	0.9838
1	40	20	evt_22	0	0	0	0.9921
1	40	21	evt_13	0	0	0	0.9972
1	40	22	evt_0	0	0	0	0.9813
1	40	23	evt_8	0	0	0	0.9977
1	41	0	evt_7	0	0	0	0.9968
1	41	1	evt_5	0	0	0	0.9968
1	41	2	evt_23	0	0	0	0.9934
1	41	3	evt_12	0	0	0	0.9961
1	41	4	evt_3	0	0	0	0.9929
1	41	5	evt_2	0	0	0	0.9985
1	41	6	evt_14	0	0	0	0.986
1	41	7	evt_18	0	0	0	0.998
1	41	8	evt_10	0	0	0	0.9959
1	41	9	evt_1	0	0	0	0.9853
1	41	10	evt_22	0	0	0	0.9933
1	41	11	evt_19	0	0	0	0.9905
1	41	12	evt_4	0	0	0	0.9986
1	41	13	evt_17	0	0	0	0.9944
1	41	14	evt_20	0	0	0	0.9909
1	41	15	evt_6	0	0	0	0.9705
1	41	16	evt_13	0	0	0	0.9975
1	41	17	evt_21	0	0	0	0.9888
1	41	18	evt_15	0	0	0	0.9972
1	41	19	evt_0	0	0	0	0.9798
1	41	20	evt_11	0	0	0	0.9943
1	41	21	evt_9	0	0	0	0.9939
1	41	22	evt_16	0	0	0	0.9983
1	41	23	evt_8	0	0	0	0.9978
1	42	0	evt_18	0	0	0	0.9983
1	42	1	evt_23	0	0	0	0.9895
1	42	2	evt_22	0	0	0	0.9932
1	42	3	evt_2	0	0	0	0.9983
1	42	4	evt_6	0	0	0	0.9759
1	42	5	evt_5	0	0	0	0.9968
1	42	6	evt_0	0	0	0	0.9805
1	42	7	evt_9	0	0	0	0.9941
1	42	8	evt_3	0	0	0	0.9945
1	42	9	evt_16	0	0	0	0.9982
1	42	10	evt_17	0	0	0	0.9948
1	42	11	evt_4	0	0	0	0.9887
1	42	12	evt_13	0	0	0	0.9984
1	42	13	evt_15	0	0	0	0.9977
1	42	14	evt_8	0	0	0	0.9978
1	42	15	evt_12	0	0	0	0.9966
1	42	16	evt_20	0	0	0	0.992
1	42	17	evt_19	0	0	0	0.9905
1	42	18	evt_1	0	0	0	0.9903
1	42	19	evt_14	0	0	0	0.9867
1	42	20	evt_10	0	0	0	0.9958
1	42	21	evt_7	0	0	0	0.998
1	42	22	evt_11	0	0	0	0.9945
1	42	23	evt_21	0	0	0	0.9911
